ch4_m3d,ccdf_P_X_gt_x
88.87340000000002,0.8262032085561497
88.87724999999999,0.8257918552036199
88.93499999999999,0.82538050185109
89.24300000000001,0.8249691484985603
89.32000000000001,0.8245577951460304
89.32000000000001,0.8241464417935006
89.94562499999999,0.8237350884409708
90.52312500000001,0.823323735088441
90.706,0.8229123817359112
91.168,0.8225010283833813
91.4375,0.8220896750308515
91.63,0.8216783216783217
91.63,0.8212669683257918
91.63,0.820855614973262
92.015,0.8204442616207321
92.16900000000001,0.8200329082682024
92.39999999999999,0.8196215549156726
92.39999999999999,0.8192102015631427
92.39999999999999,0.8187988482106129
92.39999999999999,0.8183874948580832
92.39999999999999,0.8179761415055533
92.39999999999999,0.8175647881530235
92.39999999999999,0.8171534348004936
92.39999999999999,0.8167420814479638
92.39999999999999,0.8163307280954339
92.39999999999999,0.8159193747429041
92.97749999999999,0.8155080213903744
93.63199999999999,0.8150966680378445
93.94000000000001,0.8146853146853147
93.94000000000001,0.8142739613327848
94.71000000000001,0.813862607980255
94.72925000000002,0.8134512546277253
94.99875,0.8130399012751954
95.200875,0.8126285479226656
95.403,0.8122171945701357
95.8265,0.8118058412176059
95.86500000000001,0.8113944878650761
96.25,0.8109831345125462
96.25,0.8105717811600165
96.25,0.8101604278074866
96.558,0.8097490744549568
96.558,0.809337721102427
97.02,0.8089263677498971
97.02000000000001,0.8085150143973674
97.02000000000001,0.8081036610448376
97.02000000000001,0.8076923076923077
98.021,0.8072809543397779
98.175,0.806869600987248
98.56,0.8064582476347182
99.33,0.8060468942821883
99.33,0.8056355409296586
99.715,0.8052241875771288
99.9845,0.8048128342245989
100.051875,0.8044014808720691
100.1,0.8039901275195392
100.40800000000002,0.8035787741670095
101.0625,0.8031674208144797
101.17800000000001,0.8027560674619498
102.073125,0.80234471410942
102.41,0.8019333607568901
102.56400000000002,0.8015220074043603
103.02600000000002,0.8011106540518305
103.1415,0.8006993006993007
103.17999999999999,0.8002879473467709
103.79600000000002,0.799876593994241
103.94999999999999,0.7994652406417112
105.105,0.7990538872891815
105.33600000000001,0.7986425339366516
105.49000000000001,0.7982311805841218
106.26,0.797819827231592
107.03,0.7974084738790621
107.03,0.7969971205265323
108.57000000000001,0.7965857671740024
108.8472,0.7961744138214726
108.9935,0.7957630604689429
109.14750000000001,0.795351707116413
109.725,0.7949403537638832
110.11,0.7945290004113533
110.495,0.7941176470588236
110.495,0.7937062937062938
110.6028,0.7932949403537639
111.16874999999999,0.7928835870012341
111.49600000000001,0.7924722336487042
111.57299999999998,0.7920608802961744
111.775125,0.7916495269436445
111.8425,0.7912381735911147
112.17937500000001,0.790826820238585
112.35840000000002,0.7904154668860551
112.35840000000002,0.7900041135335253
112.42,0.7895927601809954
112.42,0.7891814068284657
112.51625,0.7887700534759359
113.19,0.788358700123406
113.19,0.7879473467708762
113.66162499999999,0.7875359934183463
113.96,0.7871246400658165
114.5375,0.7867132867132867
114.57600000000002,0.7863019333607568
114.72999999999999,0.7858905800082271
114.9225,0.7854792266556972
115.49999999999999,0.7850678733031674
115.49999999999999,0.7846565199506376
115.49999999999999,0.7842451665981078
115.49999999999999,0.783833813245578
115.49999999999999,0.7834224598930482
115.808,0.7830111065405183
115.885,0.7825997531879885
117.04,0.7821883998354586
117.2325,0.7817770464829288
118.27200000000002,0.781365693130399
118.503,0.7809543397778692
118.58,0.7805429864253394
119.735,0.7801316330728095
119.79274999999998,0.7797202797202797
119.79274999999998,0.77930892636775
120.60125000000001,0.7788975730152201
120.6975,0.7784862196626903
120.6975,0.7780748663101604
121.27499999999999,0.7776635129576306
121.66,0.7772521596051007
122.892,0.7768408062525709
122.892,0.7764294529000412
123.29625,0.7760180995475113
123.97000000000001,0.7756067461949815
124.35499999999999,0.7751953928424516
124.74000000000001,0.7747840394899218
124.74000000000001,0.7743726861373921
125.3175,0.7739613327848622
125.51,0.7735499794323324
126.28,0.7731386260798025
127.05000000000001,0.7727272727272727
127.05000000000001,0.7723159193747429
127.05000000000001,0.771904566022213
127.33875,0.7714932126696833
127.82000000000001,0.7710818593171535
127.82000000000001,0.7706705059646236
128.01250000000002,0.7702591526120938
128.20499999999998,0.7698477992595639
129.36,0.7694364459070342
129.36,0.7690250925545044
129.36,0.7686137392019745
129.36,0.7682023858494447
129.36,0.7677910324969148
130.51500000000001,0.767379679144385
130.9,0.7669683257918551
130.9,0.7665569724393254
130.9,0.7661456190867956
130.9385,0.7657342657342657
131.67000000000002,0.7653229123817359
131.67000000000002,0.7649115590292062
132.055,0.7645002056766763
132.44,0.7640888523241465
132.82500000000002,0.7636774989716166
133.056,0.7632661456190868
134.75,0.762854792266557
135.42374999999998,0.7624434389140271
135.42374999999998,0.7620320855614973
135.52,0.7616207322089675
135.52,0.7612093788564377
136.0975,0.7607980255039078
137.445,0.760386672151378
137.82999999999998,0.7599753187988483
138.11875,0.7595639654463184
138.60000000000002,0.7591526120937886
138.60000000000002,0.7587412587412588
138.60000000000002,0.7583299053887289
138.60000000000002,0.7579185520361991
138.60000000000002,0.7575071986836692
138.60000000000002,0.7570958453311394
138.60000000000002,0.7566844919786097
138.69240000000002,0.7562731386260798
139.37,0.75586178527355
139.46625,0.7554504319210201
140.14000000000001,0.7550390785684904
140.448,0.7546277252159606
140.448,0.7542163718634307
140.448,0.7538050185109009
140.448,0.753393665158371
140.448,0.7529823118058412
140.448,0.7525709584533113
140.448,0.7521596051007815
140.448,0.7517482517482518
140.476875,0.7513368983957219
141.00625000000002,0.7509255450431921
141.4875,0.7505141916906622
141.4875,0.7501028383381325
141.4875,0.7496914849856027
141.4875,0.7492801316330728
142.065,0.748868778280543
142.296,0.7484574249280131
142.45000000000002,0.7480460715754833
142.7888,0.7476347182229535
142.835,0.7472233648704236
143.171875,0.7468120115178939
143.22,0.746400658165364
143.22,0.7459893048128342
143.374,0.7455779514603045
143.50875,0.7451665981077746
144.76,0.7447552447552448
145.376,0.744343891402715
145.53,0.7439325380501851
145.53,0.7435211846976553
145.53,0.7431098313451254
146.8775,0.7426984779925956
147.55125,0.7422871246400657
147.84,0.741875771287536
147.84,0.7414644179350062
